FSTR_LOOPGROUPID,FDT_TIME,FINT_VOLUME,FINT_SPEED,FINT_OCCUPY,FINT_VH,FSTR_VALIDITY,FINT_LV,FINT_MV,FINT_SV,FINT_LS,FINT_MS,FINT_SS
611309270020604,2010-03-01 01:41:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:42:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:42:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:42:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:43:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:43:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:43:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:44:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:44:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:44:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:45:00,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:45:20,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:45:40,0,0,0,0,valid,0,0,0,0,0,0
611309270020604,2010-03-01 01:46:00,0,0,0,0,valid,0,0,0,0,0,0
